text,label
overall 50 percent respondent confident security bank online,1
overall 50 pct respondent positive security cant online,1
Panostaja headquarter Tampere Finland investment company focus small medium sized finnish company operate traditional industry,0
Panostaja headquarter Tammerfors Finland investing company focus minor medium size finnish ship's company operate traditional industry,0
performance base value sustainability,0
performance base time value sustainability,0
Pertti Ervi independent Company major shareholder,0
Pertti Ervi independent Company major shareowner,0
inform IR Johanna Koskinen participation later 20 April 10 a.m. telephone conference financial analyst investor conduct English begin 3:00 p.m. finnish time EET,0
inform IR Johanna Koskinen participation later 20 April 10 a. m. telephone league financial psychoanalyst investor doings English get deuce ace: 00 phosphorus. megabyte. finnish time EET,0
Poyry Energy GmbH Austria lead engineering consult company energy infrastructure environment sector own Poyry Plc Austrian Verbund AG,0
Poyry Energy GmbH Austria lead engine room consult company energy base environment sphere ain Poyry Plc Austrian Verbund AG,0
Poyry recognize world lead advisor global forestry industry,1
Poyry recognise world lead advisor global forestry diligence,1
precedex approve IV sedation initially intubated mechanically ventilate patient intensive care,1
precedex approve IV sedation ab initio cannulate mechanically ventilate affected role intensive care,1
press release 3 September 2009 Ruukki continue list Dow Jones Sustainability Indexes DJSI world djsi stoxx,0
press spill tercet Sep 2009 Ruukki continue list Dow John paul jones Sustainability Indexes DJSI world djsi stoxx,0
previously plant expect complete end 2008,0
previously works expect over end 2008,0
production plant base Neste Oil proprietary technology use flexible input vegetable oil animal fat,0
output plant nucleotide Neste Oil proprietary technology habit flexible input vegetable oil brute fat,0
"Prothious Engineering www.prothious.com employ 1,000 large portfolio project annual detailing capacity 100,000 tonne",0
"Prothious Engineering web. prothious. com employ 1, 000 large portfolio project annual detail electrical capacity one c, 000 mt",0
QPR product family fully compatible Microsoft Windows 7 operating system,0
QPR product family fully compatible Microsoft Windows 7 operating organization,0
Ramirent lead company machinery equipment rental construction industry,1
Ramirent lead in company machinery equipment rental construction industry,1
Ramirent lead construction machinery rental company Finland annual sale EUR 134 million 2009 operate nationwide 83 outlet 612 employee,1
Ramirent lead mental synthesis machinery rental company Republic of finland annual sale EUR 134 million 2009 operate countrywide eighty three vent 612 employee,1
Rapala aim distribution unit Ragot Loudeac Bretagne distribution unit Waterqueen fishing line supplier Tortue Saint Marcel Central France Morvillars,0
Rapala aim distribution unit Ragot Loudeac Bretagne dispersion unit Waterqueen fishing line supplier Tortue Apotheosis Marcel Telephone exchange France Morvillars,0
RAPALA TOURNAMENT fishing major title holiday bargain price game Rapala aim small audience,0
RAPALA TOURNAMENT fishing major title holiday buy price biz Rapala aim small audience,0
Regulatory News Nomination Committee Cybercom STO CYBE unanimous proposal propose election Jon Risfelt new Chairman Board,0
Regulatory Intelligence Nominating address Committee Cybercom STO CYBE unanimous proposal propose election Jon Risfelt newfangled Chairman Circuit card,0
RFID Radio Frequency Identification method call intelligent transport information read save remotely,0
RFID Radio Frequence Identification method call intelligent transfer data read save remotely,0
RK Group headquarter Vantaa Finland Europe lead machinery rental service,0
RK Mathematical group headquarter Vantaa Finland Europe lead machinery rental military service,0
Russia container shipping group Fesco finnish logistic company Nurminen Logistics start pilot project offer client direct intermodal transportation service Finland Asia Pacific country Fesco say statement,1
Russia container ship group Fesco finnish logistic fellowship Nurminen Logistics start pilot light labor offer client direct intermodal transportation inspection and repair Finland Asia Pacific country Fesco enunciate statement,1
S&P keep ` ` sell rating Nordea UBS reaffirm ` ` buy recommendation,0
South & P keep ` ` sell military rank Nordea UBS reaffirm ` ` bribe testimonial,0
Sanoma Executive Committee accordance Company Articles Association prepare proposal matter decide note Board Directors,0
Sanoma Executive Committee conformity Society Articles Tie up prepare marriage offer matter decide note Board Directors,0
Sarantel base Wellingborough UK design high performance antenna portable wireless device,0
Sarantel stem Wellingborough UK design mellow functioning antenna portable wireless gimmick,0
shareholder Rakvere Lihakombinaat decide favor buyout minority share mid July,1
shareholder Rakvere Lihakombinaat make up one's mind favor buyout minority share mid July,1
share acquire accordance section 5 rule NASDAQ OMX Helsinki rule applicable acquisition share,0
share acquire accordance segment 5 rule national association of securities dealers automated quotations OMX Finnish capital rule applicable accomplishment share,0
succeed Krister Kylas decide leave TeliaSonera,0
succeed Krister Kylas determine leave TeliaSonera,0
shuweihat 2 get way July 2008 project award desalination power contractor,0
shuweihat 2 get style July 2008 project award desalination power contractile organ,0
Simmons Elected DCUC Chairman PORTSMOUTH N.H.-Gordon A. Simmons CEO Service Credit Union elect chairman Defense Credit Union Council 2007 2008 term,0
Simmons Elect DCUC Chairwoman PORTSMOUTH North. Hydrogen. - Gordon A. Simmons CEO Service Credit Union elect chairman Defence Credit Uniting Council 2007 2008 terminal figure,0
South America Asia promising market,0
Dixie Usa Asia promising market,0
Sponda plan renovate old real estate develop new property,0
Sponda plan renovate quondam actual estate develop new prop,0
Stock Exchange Release 10/3/2011 12:00 Sanoma publish Annual Report Financial Statements 2010 Corporate Responsibility Report,0
Stock Exchange Release ten / 3 / 2011 dozen: 00 Sanoma publish Yearly Theme Financial Statements 2010 Corporate Responsibility Report,0
Stockholm base Nordea Bank STO NDA say yesterday hire Casper von Koskull lead corporate merchant banking capital market unit effective 1 September,0
Stockholm base Nordea Bank STO NDA say yesterday hire Casper von Koskull lead corporate merchant banking majuscule marketplace whole effective 1 Sept,0
Stonesoft global provider prove generation solution simplify network security management,0
Stonesoft spherical provider prove generation solution simplify network surety management,0
strategic operational business information objectively report,0
strategic operational concern information objectively report,0
swedish finnish danish list company organize market cap segment nordic large Cap Mid Cap Small Cap,0
swedish finnish danish list company organize market place cap section nordic enceinte Cap Mid Cap Small Cap,0
Symphony Services provide development service Aldata GOLD,0
Symphony Service provide growing service Aldata au,0
Technopolis Europe lead operator technopark,1
Technopolis Eec lead operator technopark,1
Technopolis technological center supply client modern high class premise,0
